tenure,Contract_Two year,TenureServicesScore,InternetType,Fiber_Monthly,InternetService_Fiber optic,IsNewCustomer,IsLongCustomer,MonthlyCharges,PaymentMethod_Electronic check,InternetService_No,Contract_One year,Partner,OnlineSecurity,PaperlessBilling,OnlineBackup,TotalServicesCount,AutomaticPayment,TechSupport,Dependents,PaymentMethod_Credit card (automatic),StreamingTV,SeniorCitizen,DeviceProtection,MultipleLines_Yes,StreamingMovies,Churn
50,0,250.0,1,0.0,0,0,1,75.7,0,0,1,1,0.0,0,0.0,5.0,0,0.0,0,0,1.0,0,1.0,1,1.0,0
61,1,305.0,1,0.0,0,0,1,62.15,0,0,0,1,1.0,1,0.0,5.0,0,1.0,0,0,1.0,0,1.0,0,1.0,0
15,0,75.0,2,101.25,1,0,0,101.25,1,0,0,0,0.0,1,1.0,5.0,0,0.0,0,0,1.0,0,1.0,0,1.0,1
72,1,576.0,2,115.15,1,0,1,115.15,0,0,0,1,1.0,0,1.0,8.0,0,1.0,0,0,1.0,0,1.0,1,1.0,0
9,0,9.0,0,0.0,0,0,0,18.95,0,1,0,0,0.0,1,0.0,1.0,0,0.0,0,0,0.0,0,0.0,0,0.0,1
1,0,1.0,0,0.0,0,1,0,19.5,0,1,0,0,0.0,0,0.0,1.0,0,0.0,0,0,0.0,0,0.0,0,0.0,0
12,0,36.0,2,86.55,1,0,0,86.55,1,0,0,0,0.0,1,0.0,3.0,0,0.0,0,0,0.0,0,0.0,1,1.0,0
37,0,37.0,1,0.0,0,0,1,28.6,0,0,0,0,0.0,0,0.0,1.0,1,1.0,0,1,0.0,0,0.0,0,0.0,1
61,0,61.0,0,0.0,0,0,1,20.4,0,1,1,1,0.0,0,0.0,1.0,0,0.0,1,0,0.0,0,0.0,0,0.0,0
18,0,18.0,0,0.0,0,0,0,19.8,0,1,1,1,0.0,0,0.0,1.0,0,0.0,1,0,0.0,0,0.0,0,0.0,0
21,0,21.0,1,0.0,0,0,0,45.65,0,0,0,0,0.0,0,0.0,1.0,0,0.0,1,0,0.0,0,0.0,0,0.0,0
68,1,340.0,1,0.0,0,0,1,56.4,0,0,0,1,1.0,1,1.0,5.0,0,1.0,1,0,0.0,0,1.0,0,1.0,0
12,0,24.0,2,73.3,1,0,0,73.3,0,0,0,0,0.0,1,0.0,2.0,1,0.0,0,1,0.0,1,0.0,1,0.0,0
2,0,0.0,1,0.0,0,1,0,24.35,1,0,0,0,0.0,0,0.0,0.0,0,0.0,0,0,0.0,1,0.0,0,0.0,1
62,0,310.0,2,101.35,1,0,1,101.35,1,0,0,1,0.0,1,0.0,5.0,0,0.0,0,0,1.0,0,1.0,1,1.0,0
29,0,145.0,2,98.65,1,0,1,98.65,1,0,0,0,0.0,0,0.0,5.0,0,1.0,0,0,1.0,1,0.0,1,1.0,1
1,0,2.0,1,0.0,0,1,0,33.6,0,0,0,0,0.0,0,1.0,2.0,0,1.0,1,0,0.0,0,0.0,0,0.0,0
5,0,15.0,2,79.9,1,1,0,79.9,0,0,0,1,0.0,1,0.0,3.0,0,0.0,0,0,0.0,1,1.0,1,0.0,1
1,0,1.0,0,0.0,0,1,0,20.7,1,1,0,0,0.0,0,0.0,1.0,0,0.0,0,0,0.0,0,0.0,0,0.0,0
62,1,372.0,2,104.05,1,0,1,104.05,1,0,0,0,0.0,1,0.0,6.0,0,1.0,1,0,1.0,0,1.0,1,1.0,0
36,1,36.0,0,0.0,0,0,1,20.25,0,1,0,1,0.0,0,0.0,1.0,0,0.0,1,0,0.0,0,0.0,0,0.0,0
28,0,168.0,2,103.3,1,0,1,103.3,1,0,0,0,0.0,1,0.0,6.0,0,1.0,0,0,1.0,1,1.0,1,1.0,1
69,0,414.0,1,0.0,0,0,1,73.7,0,0,1,1,1.0,0,1.0,6.0,1,1.0,1,1,1.0,0,0.0,1,0.0,0
11,0,55.0,2,96.2,1,0,0,96.2,0,0,0,1,1.0,1,0.0,5.0,1,1.0,0,1,1.0,0,0.0,1,0.0,1
63,0,441.0,2,108.75,1,0,1,108.75,1,0,0,1,0.0,1,1.0,7.0,0,1.0,0,0,1.0,0,1.0,1,1.0,0
23,0,23.0,0,0.0,0,0,0,20.15,0,1,1,0,0.0,0,0.0,1.0,0,0.0,0,0,0.0,0,0.0,0,0.0,0
10,0,10.0,0,0.0,0,0,0,19.75,0,1,0,0,0.0,0,0.0,1.0,1,0.0,0,1,0.0,0,0.0,0,0.0,0
71,1,142.0,0,0.0,0,0,1,25.95,0,1,0,1,0.0,1,0.0,2.0,1,0.0,0,1,0.0,0,0.0,1,0.0,0
45,0,225.0,1,0.0,0,0,1,70.05,1,0,0,0,1.0,1,0.0,5.0,0,1.0,0,0,0.0,1,0.0,1,1.0,0
70,1,140.0,0,0.0,0,0,1,24.05,0,1,0,1,0.0,0,0.0,2.0,0,0.0,1,0,0.0,0,0.0,1,0.0,0
22,0,66.0,2,84.75,1,0,0,84.75,1,0,0,0,0.0,1,0.0,3.0,0,0.0,1,0,0.0,0,0.0,1,1.0,0
52,1,104.0,0,0.0,0,0,1,23.05,0,1,0,1,0.0,0,0.0,2.0,0,0.0,1,0,0.0,0,0.0,1,0.0,0
55,0,330.0,2,104.15,1,0,1,104.15,1,0,1,1,0.0,1,0.0,6.0,0,1.0,0,0,1.0,0,1.0,1,1.0,1
65,1,325.0,1,0.0,0,0,1,59.95,0,0,0,0,1.0,0,0.0,5.0,1,1.0,0,1,1.0,0,1.0,0,1.0,0
72,1,72.0,0,0.0,0,0,1,19.55,0,1,0,1,0.0,0,0.0,1.0,0,0.0,1,0,0.0,0,0.0,0,0.0,0
10,0,10.0,0,0.0,0,0,0,19.6,0,1,1,1,0.0,0,0.0,1.0,0,0.0,0,0,0.0,0,0.0,0,0.0,0
7,0,7.0,0,0.0,0,0,0,20.05,0,1,1,0,0.0,0,0.0,1.0,0,0.0,1,0,0.0,0,0.0,0,0.0,0
5,0,15.0,2,85.55,1,1,0,85.55,1,0,0,0,0.0,1,1.0,3.0,0,0.0,0,0,0.0,1,0.0,0,1.0,0
24,1,144.0,1,0.0,0,0,0,78.6,0,0,0,1,1.0,0,0.0,6.0,1,0.0,1,1,1.0,0,1.0,1,1.0,0
72,1,576.0,2,116.8,1,0,1,116.8,0,0,0,1,1.0,1,1.0,8.0,1,1.0,1,1,1.0,0,1.0,1,1.0,0
21,0,63.0,1,0.0,0,0,0,43.55,0,0,0,0,1.0,1,0.0,3.0,0,1.0,0,0,1.0,0,0.0,0,0.0,0
69,0,345.0,1,0.0,0,0,1,60.8,0,0,1,1,0.0,1,1.0,5.0,1,1.0,0,1,1.0,0,1.0,0,1.0,0
44,0,132.0,1,0.0,0,0,1,54.9,0,0,0,1,0.0,1,1.0,3.0,0,1.0,1,0,0.0,0,0.0,0,0.0,0
61,0,244.0,1,0.0,0,0,1,65.2,1,0,1,1,0.0,1,0.0,4.0,0,0.0,1,0,1.0,1,1.0,1,0.0,0
24,0,144.0,2,102.95,1,0,0,102.95,0,0,0,0,0.0,1,1.0,6.0,1,0.0,0,1,1.0,1,1.0,1,1.0,1
1,0,3.0,2,90.6,1,1,0,90.6,1,0,0,0,0.0,0,0.0,3.0,0,0.0,0,0,1.0,0,0.0,0,1.0,1
6,0,12.0,1,0.0,0,0,0,50.8,0,0,0,0,0.0,1,0.0,2.0,0,1.0,0,0,0.0,0,0.0,0,0.0,1
4,0,16.0,2,90.05,1,1,0,90.05,1,0,0,0,0.0,1,1.0,4.0,0,0.0,0,0,0.0,0,0.0,1,1.0,1
72,1,504.0,2,108.2,1,0,1,108.2,1,0,0,1,0.0,1,1.0,7.0,0,1.0,0,0,1.0,0,1.0,1,1.0,0
72,1,576.0,1,0.0,0,0,1,92.0,0,0,0,0,1.0,0,1.0,8.0,0,1.0,0,0,1.0,0,1.0,1,1.0,0
14,0,28.0,2,75.1,1,0,0,75.1,1,0,0,1,0.0,1,0.0,2.0,0,0.0,0,0,0.0,1,0.0,1,0.0,0
7,0,14.0,0,0.0,0,0,0,25.05,0,1,0,0,0.0,1,0.0,2.0,0,0.0,0,0,0.0,0,0.0,1,0.0,0
48,0,96.0,2,75.15,1,0,1,75.15,1,0,1,0,0.0,0,1.0,2.0,0,0.0,0,0,0.0,0,0.0,0,0.0,0
55,0,55.0,0,0.0,0,0,1,19.5,0,1,1,1,0.0,0,0.0,1.0,0,0.0,1,0,0.0,0,0.0,0,0.0,0
1,0,1.0,0,0.0,0,1,0,19.3,0,1,0,0,0.0,0,0.0,1.0,1,0.0,0,1,0.0,0,0.0,0,0.0,0
45,0,315.0,2,112.2,1,0,1,112.2,0,0,1,0,1.0,0,1.0,7.0,1,1.0,0,1,1.0,0,1.0,0,1.0,0
3,0,3.0,2,70.3,1,1,0,70.3,0,0,0,0,0.0,1,0.0,1.0,0,0.0,0,0,0.0,0,0.0,0,0.0,0
71,1,71.0,0,0.0,0,0,1,19.6,0,1,0,1,0.0,0,0.0,1.0,0,0.0,0,0,0.0,0,0.0,0,0.0,0
8,0,8.0,0,0.0,0,0,0,20.25,0,1,0,1,0.0,0,0.0,1.0,0,0.0,0,0,0.0,0,0.0,0,0.0,0
3,0,6.0,2,75.85,1,1,0,75.85,1,0,0,1,0.0,1,0.0,2.0,0,0.0,0,0,0.0,0,0.0,1,0.0,1
69,1,414.0,1,0.0,0,0,1,80.65,0,0,0,1,1.0,0,1.0,6.0,0,1.0,1,0,1.0,0,0.0,0,1.0,0
1,0,1.0,2,68.5,1,1,0,68.5,1,0,0,1,0.0,1,0.0,1.0,0,0.0,1,0,0.0,0,0.0,0,0.0,1
72,1,576.0,2,115.75,1,0,1,115.75,0,0,0,1,1.0,1,1.0,8.0,1,1.0,0,1,1.0,1,1.0,1,1.0,0
11,0,22.0,2,73.5,1,0,0,73.5,1,0,0,0,1.0,1,0.0,2.0,0,0.0,0,0,0.0,0,0.0,0,0.0,1
71,1,497.0,1,0.0,0,0,1,80.6,0,0,0,0,1.0,0,1.0,7.0,0,1.0,0,0,0.0,0,1.0,1,1.0,0
1,0,1.0,2,69.95,1,1,0,69.95,0,0,0,0,0.0,1,0.0,1.0,0,0.0,0,0,0.0,0,0.0,0,0.0,1
33,1,165.0,1,0.0,0,0,1,59.55,0,0,0,1,1.0,0,0.0,5.0,0,1.0,0,0,1.0,0,1.0,0,1.0,0
16,0,16.0,0,0.0,0,0,0,19.05,0,1,1,0,0.0,0,0.0,1.0,0,0.0,0,0,0.0,0,0.0,0,0.0,0
56,0,336.0,2,95.65,1,0,1,95.65,1,0,1,1,1.0,0,1.0,6.0,0,1.0,0,0,0.0,1,1.0,1,0.0,0
1,0,1.0,0,0.0,0,1,0,19.95,0,1,0,0,0.0,0,0.0,1.0,1,0.0,0,1,0.0,0,0.0,0,0.0,0
5,0,20.0,1,0.0,0,1,0,70.05,1,0,0,0,0.0,1,0.0,4.0,0,0.0,0,0,1.0,0,1.0,0,1.0,1
57,0,57.0,0,0.0,0,0,1,19.4,0,1,1,1,0.0,0,0.0,1.0,0,0.0,1,0,0.0,0,0.0,0,0.0,0
56,0,112.0,1,0.0,0,0,1,36.1,0,0,1,1,0.0,1,1.0,2.0,1,0.0,1,1,0.0,0,1.0,0,0.0,0
8,0,40.0,2,94.0,1,0,0,94.0,1,0,0,0,0.0,1,1.0,5.0,0,0.0,0,0,1.0,0,1.0,1,0.0,1
22,0,88.0,1,0.0,0,0,0,61.15,0,0,0,1,1.0,0,1.0,4.0,0,0.0,1,0,0.0,0,1.0,0,0.0,1
1,0,1.0,0,0.0,0,1,0,19.75,0,1,0,0,0.0,0,0.0,1.0,0,0.0,0,0,0.0,0,0.0,0,0.0,0
40,0,160.0,1,0.0,0,0,1,64.1,0,0,0,0,1.0,1,0.0,4.0,1,1.0,1,1,1.0,0,0.0,0,0.0,0
46,1,46.0,0,0.0,0,0,1,19.75,0,1,0,1,0.0,0,0.0,1.0,1,0.0,1,1,0.0,0,0.0,0,0.0,0
63,1,63.0,0,0.0,0,0,1,19.7,0,1,0,1,0.0,0,0.0,1.0,0,0.0,1,0,0.0,0,0.0,0,0.0,0
68,1,476.0,2,110.2,1,0,1,110.2,1,0,0,1,1.0,1,1.0,7.0,0,0.0,1,0,1.0,0,1.0,1,1.0,0
69,1,414.0,2,106.35,1,0,1,106.35,0,0,0,1,1.0,1,1.0,6.0,1,1.0,1,1,1.0,0,0.0,0,1.0,0
56,0,280.0,2,90.55,1,0,1,90.55,1,0,0,1,0.0,0,1.0,5.0,0,1.0,0,0,0.0,0,1.0,1,0.0,0
10,0,40.0,1,0.0,0,0,0,65.9,0,0,1,1,0.0,1,1.0,4.0,0,0.0,1,0,0.0,0,1.0,0,1.0,0
63,0,441.0,2,104.5,1,0,1,104.5,0,0,1,0,1.0,0,1.0,7.0,1,1.0,0,1,1.0,0,1.0,1,0.0,0
24,1,120.0,1,0.0,0,0,0,52.5,0,0,0,1,1.0,1,1.0,5.0,0,1.0,1,0,0.0,0,1.0,0,1.0,0
19,0,57.0,1,0.0,0,0,0,56.1,0,0,0,0,0.0,1,0.0,3.0,0,0.0,0,0,0.0,0,1.0,1,0.0,0
22,0,88.0,2,88.75,1,0,0,88.75,1,0,0,1,0.0,1,0.0,4.0,0,0.0,1,0,1.0,0,1.0,1,0.0,0
29,0,116.0,2,84.45,1,0,1,84.45,1,0,0,1,1.0,1,1.0,4.0,0,0.0,0,0,0.0,0,0.0,1,0.0,1
13,0,65.0,1,0.0,0,0,0,75.3,0,0,1,1,0.0,1,0.0,5.0,0,0.0,0,0,1.0,0,1.0,1,1.0,1
70,1,140.0,0,0.0,0,0,1,26.0,0,1,0,1,0.0,1,0.0,2.0,0,0.0,0,0,0.0,0,0.0,1,0.0,0
49,0,245.0,2,99.4,1,0,1,99.4,1,0,0,1,0.0,0,1.0,5.0,0,0.0,0,0,1.0,0,1.0,0,1.0,0
43,0,301.0,2,109.55,1,0,1,109.55,0,0,1,1,1.0,1,0.0,7.0,0,1.0,0,0,1.0,1,1.0,1,1.0,1
3,0,3.0,0,0.0,0,1,0,19.6,0,1,0,0,0.0,1,0.0,1.0,0,0.0,0,0,0.0,0,0.0,0,0.0,1
42,0,210.0,1,0.0,0,0,1,73.15,1,0,1,1,0.0,0,0.0,5.0,0,1.0,1,0,1.0,0,1.0,0,1.0,0
57,0,171.0,1,0.0,0,0,1,54.65,0,0,1,0,0.0,1,1.0,3.0,0,1.0,0,0,0.0,0,0.0,0,0.0,0
2,0,8.0,1,0.0,0,1,0,66.4,0,0,0,0,1.0,0,0.0,4.0,0,0.0,0,0,1.0,1,1.0,0,0.0,1
72,1,576.0,2,115.55,1,0,1,115.55,0,0,0,1,1.0,1,1.0,8.0,1,1.0,0,1,1.0,0,1.0,1,1.0,0
46,0,276.0,2,104.45,1,0,1,104.45,1,0,0,0,0.0,1,1.0,6.0,0,0.0,0,0,1.0,1,1.0,1,1.0,0
66,0,330.0,2,100.05,1,0,1,100.05,0,0,0,1,0.0,1,0.0,5.0,1,1.0,0,1,1.0,1,0.0,1,1.0,1
62,0,372.0,2,102.0,1,0,1,102.0,1,0,1,0,1.0,0,1.0,6.0,0,1.0,0,0,0.0,0,0.0,1,1.0,1
72,1,576.0,1,0.0,0,0,1,91.15,0,0,0,1,1.0,1,1.0,8.0,0,1.0,0,0,1.0,0,1.0,1,1.0,0
35,0,140.0,2,89.7,1,0,1,89.7,1,0,1,1,0.0,1,1.0,4.0,0,1.0,1,0,1.0,0,0.0,0,0.0,0
17,0,85.0,2,90.2,1,0,0,90.2,0,0,0,1,1.0,0,1.0,5.0,1,0.0,0,1,0.0,0,1.0,1,0.0,1
72,1,576.0,1,0.0,0,0,1,92.4,1,0,0,1,1.0,1,1.0,8.0,0,1.0,0,0,1.0,0,1.0,1,1.0,0
28,0,28.0,0,0.0,0,0,1,19.9,0,1,1,1,0.0,0,0.0,1.0,0,0.0,1,0,0.0,0,0.0,0,0.0,0
56,1,112.0,0,0.0,0,0,1,25.15,0,1,0,1,0.0,1,0.0,2.0,1,0.0,0,1,0.0,0,0.0,1,0.0,1
31,0,93.0,2,79.85,1,0,1,79.85,0,0,0,0,0.0,1,0.0,3.0,1,1.0,0,1,0.0,0,0.0,1,0.0,1
45,0,45.0,0,0.0,0,0,1,18.85,0,1,1,0,0.0,0,0.0,1.0,0,0.0,0,0,0.0,0,0.0,0,0.0,0
1,0,2.0,0,0.0,0,1,0,25.75,0,1,0,0,0.0,1,0.0,2.0,0,0.0,0,0,0.0,0,0.0,1,0.0,0
2,0,4.0,1,0.0,0,1,0,49.6,0,0,0,0,0.0,1,1.0,2.0,0,0.0,0,0,0.0,0,0.0,0,0.0,1
6,0,6.0,0,0.0,0,0,0,20.95,0,1,0,0,0.0,1,0.0,1.0,0,0.0,0,0,0.0,0,0.0,0,0.0,0
48,0,240.0,2,97.05,1,0,1,97.05,1,0,1,1,0.0,1,1.0,5.0,0,0.0,0,0,1.0,0,1.0,0,1.0,0
25,0,50.0,0,0.0,0,0,1,25.4,0,1,0,1,0.0,1,0.0,2.0,0,0.0,1,0,0.0,0,0.0,1,0.0,0
64,1,64.0,0,0.0,0,0,1,19.7,0,1,0,1,0.0,1,0.0,1.0,0,0.0,1,0,0.0,0,0.0,0,0.0,0
50,0,100.0,1,0.0,0,0,1,35.0,0,0,0,0,1.0,1,1.0,2.0,0,0.0,0,0,0.0,0,0.0,0,0.0,0
52,0,260.0,2,101.25,1,0,1,101.25,0,0,1,1,0.0,0,0.0,5.0,0,0.0,1,0,1.0,0,1.0,1,1.0,0
4,0,4.0,2,70.2,1,1,0,70.2,1,0,0,1,0.0,1,0.0,1.0,0,0.0,0,0,0.0,1,0.0,0,0.0,0
32,0,96.0,2,90.95,1,0,1,90.95,1,0,0,0,0.0,0,0.0,3.0,0,0.0,0,0,1.0,1,0.0,0,1.0,0
45,1,270.0,1,0.0,0,0,1,73.85,0,0,0,1,1.0,0,1.0,6.0,1,1.0,1,1,1.0,0,0.0,1,0.0,0
9,0,36.0,2,88.05,1,0,0,88.05,1,0,0,1,1.0,1,0.0,4.0,0,0.0,0,0,0.0,0,0.0,1,1.0,0
66,0,396.0,2,105.95,1,0,1,105.95,0,0,1,1,0.0,1,0.0,6.0,1,1.0,0,1,1.0,1,1.0,1,1.0,1
3,0,12.0,2,91.85,1,1,0,91.85,1,0,0,0,0.0,0,0.0,4.0,0,0.0,1,0,0.0,0,1.0,1,1.0,1
54,1,54.0,0,0.0,0,0,1,20.1,0,1,0,0,0.0,0,0.0,1.0,0,0.0,0,0,0.0,0,0.0,0,0.0,0
1,0,2.0,1,0.0,0,1,0,40.1,1,0,0,1,0.0,0,0.0,2.0,0,1.0,1,0,1.0,0,0.0,0,0.0,1
64,1,448.0,2,110.3,1,0,1,110.3,0,0,0,1,1.0,0,1.0,7.0,0,1.0,1,0,1.0,0,0.0,1,1.0,0
31,0,62.0,2,73.9,1,0,1,73.9,1,0,0,0,0.0,1,0.0,2.0,0,0.0,0,0,0.0,1,0.0,1,0.0,1
14,0,42.0,2,89.8,1,0,0,89.8,0,0,0,0,0.0,1,0.0,3.0,0,0.0,0,0,1.0,0,0.0,0,1.0,1
12,0,36.0,2,85.15,1,0,0,85.15,0,0,1,0,1.0,1,0.0,3.0,1,0.0,0,1,1.0,0,0.0,0,0.0,0
67,0,268.0,1,0.0,0,0,1,60.95,0,0,1,1,1.0,1,1.0,4.0,0,1.0,0,0,0.0,1,0.0,0,0.0,0
35,0,210.0,1,0.0,0,0,1,72.25,1,0,0,1,1.0,0,0.0,6.0,0,1.0,1,0,1.0,0,1.0,1,0.0,1
45,1,225.0,1,0.0,0,0,1,73.55,0,0,0,0,1.0,0,0.0,5.0,0,1.0,0,0,0.0,0,0.0,1,1.0,0
10,0,10.0,1,0.0,0,0,0,46.0,0,0,0,0,0.0,0,0.0,1.0,0,0.0,0,0,0.0,0,0.0,0,0.0,0
29,0,116.0,1,0.0,0,0,1,58.55,0,0,0,0,1.0,1,1.0,4.0,0,0.0,0,0,0.0,1,0.0,1,0.0,0
24,0,48.0,0,0.0,0,0,0,24.6,0,1,1,0,0.0,0,0.0,2.0,0,0.0,0,0,0.0,0,0.0,1,0.0,0
66,1,66.0,0,0.0,0,0,1,19.75,0,1,0,1,0.0,1,0.0,1.0,0,0.0,1,0,0.0,0,0.0,0,0.0,0
51,0,153.0,2,86.35,1,0,1,86.35,0,0,1,0,1.0,0,0.0,3.0,0,0.0,0,0,1.0,0,0.0,0,0.0,0
45,1,90.0,0,0.0,0,0,1,25.5,0,1,0,1,0.0,0,0.0,2.0,0,0.0,0,0,0.0,0,0.0,1,0.0,0
49,0,49.0,0,0.0,0,0,1,19.0,0,1,1,1,0.0,0,0.0,1.0,1,0.0,0,1,0.0,0,0.0,0,0.0,0
29,1,29.0,0,0.0,0,0,1,19.55,0,1,0,1,0.0,1,0.0,1.0,0,0.0,0,0,0.0,0,0.0,0,0.0,0
40,0,280.0,2,110.1,1,0,1,110.1,0,0,0,1,1.0,1,1.0,7.0,1,1.0,1,1,1.0,0,0.0,1,1.0,0
37,0,148.0,2,96.55,1,0,1,96.55,1,0,0,0,0.0,1,0.0,4.0,0,0.0,0,0,1.0,1,0.0,1,1.0,1
25,0,25.0,2,69.75,1,0,1,69.75,1,0,0,0,0.0,0,0.0,1.0,0,0.0,0,0,0.0,0,0.0,0,0.0,0
22,0,66.0,1,0.0,0,0,0,50.6,1,0,0,0,0.0,1,0.0,3.0,0,0.0,0,0,1.0,0,1.0,0,1.0,0
72,1,432.0,1,0.0,0,0,1,65.6,0,0,0,0,1.0,1,1.0,6.0,0,1.0,0,0,1.0,0,1.0,0,1.0,0
7,0,14.0,1,0.0,0,0,0,40.1,0,0,0,0,0.0,1,1.0,2.0,1,0.0,0,1,0.0,0,0.0,0,1.0,1
33,1,198.0,1,0.0,0,0,1,82.1,0,0,0,1,0.0,0,1.0,6.0,1,1.0,1,1,1.0,0,1.0,0,1.0,0
23,0,69.0,2,79.1,1,0,0,79.1,0,0,0,0,0.0,1,1.0,3.0,0,1.0,0,0,0.0,0,0.0,0,0.0,0
24,0,120.0,2,101.25,1,0,0,101.25,1,0,0,0,0.0,1,1.0,5.0,0,0.0,0,0,1.0,1,0.0,1,1.0,1
1,0,2.0,2,79.55,1,1,0,79.55,1,0,0,0,0.0,0,0.0,2.0,0,0.0,0,0,1.0,0,0.0,0,0.0,1
69,1,552.0,1,0.0,0,0,1,90.65,0,0,0,0,1.0,0,1.0,8.0,0,1.0,0,0,1.0,0,1.0,1,1.0,0
3,0,3.0,0,0.0,0,1,0,20.55,0,1,1,0,0.0,1,0.0,1.0,1,0.0,1,1,0.0,0,0.0,0,0.0,0
56,0,280.0,1,0.0,0,0,1,75.75,0,0,1,0,0.0,1,1.0,5.0,0,1.0,0,0,1.0,0,0.0,0,1.0,0
65,0,455.0,2,110.0,1,0,1,110.0,0,0,1,0,1.0,1,0.0,7.0,1,1.0,0,1,1.0,0,1.0,1,1.0,0
71,0,71.0,0,0.0,0,0,1,20.85,1,1,1,1,0.0,0,0.0,1.0,0,0.0,0,0,0.0,0,0.0,0,0.0,0
14,0,42.0,2,80.35,1,0,0,80.35,0,0,0,0,0.0,1,0.0,3.0,0,0.0,0,0,0.0,1,1.0,1,0.0,0
2,0,2.0,2,70.15,1,1,0,70.15,1,0,0,0,0.0,1,0.0,1.0,0,0.0,0,0,0.0,0,0.0,0,0.0,0
32,0,96.0,2,84.05,1,0,1,84.05,1,0,1,0,0.0,0,0.0,3.0,0,0.0,0,0,1.0,0,0.0,1,0.0,1
40,0,160.0,1,0.0,0,0,1,67.45,1,0,0,0,1.0,0,0.0,4.0,0,0.0,0,0,0.0,0,1.0,0,1.0,0
1,0,1.0,0,0.0,0,1,0,20.75,0,1,0,0,0.0,0,0.0,1.0,1,0.0,0,1,0.0,0,0.0,0,0.0,0
1,0,3.0,2,89.1,1,1,0,89.1,1,0,0,0,0.0,1,0.0,3.0,0,0.0,0,0,1.0,0,0.0,0,1.0,1
7,0,7.0,2,69.9,1,0,0,69.9,0,0,0,0,0.0,1,0.0,1.0,0,0.0,0,0,0.0,0,0.0,0,0.0,0
15,0,30.0,1,0.0,0,0,0,51.1,1,0,0,1,0.0,1,0.0,2.0,0,0.0,0,0,0.0,0,0.0,1,0.0,0
17,0,85.0,2,94.4,1,0,0,94.4,1,0,0,1,1.0,0,0.0,5.0,0,0.0,1,0,1.0,0,1.0,1,0.0,1
19,0,57.0,2,78.25,1,0,0,78.25,1,0,0,0,0.0,1,1.0,3.0,0,0.0,0,0,0.0,0,1.0,0,0.0,1
71,1,142.0,0,0.0,0,0,1,25.55,0,1,0,0,0.0,0,0.0,2.0,0,0.0,0,0,0.0,0,0.0,1,0.0,0
54,1,216.0,1,0.0,0,0,1,60.0,0,0,0,1,1.0,0,0.0,4.0,0,1.0,1,0,0.0,0,0.0,1,0.0,0
31,0,155.0,2,90.55,1,0,1,90.55,0,0,0,1,1.0,1,1.0,5.0,1,1.0,0,1,0.0,0,0.0,1,0.0,0
11,0,22.0,2,76.4,1,0,0,76.4,1,0,0,0,1.0,0,0.0,2.0,0,0.0,0,0,0.0,0,0.0,0,0.0,0
18,0,54.0,2,84.95,1,0,0,84.95,1,0,0,0,0.0,1,0.0,3.0,0,0.0,0,0,0.0,1,1.0,0,1.0,0
72,1,504.0,2,110.1,1,0,1,110.1,0,0,0,0,1.0,1,1.0,7.0,0,1.0,0,0,1.0,1,0.0,1,1.0,0
71,0,355.0,2,99.65,1,0,1,99.65,0,0,0,0,0.0,1,1.0,5.0,1,0.0,0,1,1.0,1,0.0,1,1.0,0
5,0,15.0,1,0.0,0,1,0,45.4,0,0,0,0,0.0,0,0.0,3.0,1,1.0,0,1,1.0,1,1.0,0,0.0,0
38,0,190.0,1,0.0,0,0,1,69.0,0,0,1,1,0.0,0,0.0,5.0,1,1.0,0,1,0.0,0,1.0,1,1.0,0
5,0,10.0,1,0.0,0,1,0,48.65,0,0,0,0,0.0,1,0.0,2.0,0,1.0,1,0,0.0,0,0.0,0,0.0,0
2,0,2.0,1,0.0,0,1,0,44.15,1,0,0,0,0.0,1,0.0,1.0,0,0.0,0,0,0.0,1,0.0,0,0.0,1
52,1,208.0,1,0.0,0,0,1,59.85,0,0,0,0,1.0,0,0.0,4.0,0,0.0,0,0,0.0,1,1.0,1,0.0,0
8,0,16.0,2,75.75,1,0,0,75.75,1,0,0,0,0.0,1,0.0,2.0,0,0.0,0,0,0.0,1,0.0,1,0.0,1
68,1,408.0,1,0.0,0,0,1,80.65,1,0,0,0,0.0,1,1.0,6.0,0,0.0,0,0,1.0,0,1.0,1,1.0,0
69,0,69.0,0,0.0,0,0,1,20.55,0,1,1,1,0.0,1,0.0,1.0,1,0.0,1,1,0.0,0,0.0,0,0.0,0
42,0,210.0,1,0.0,0,0,1,66.4,0,0,0,1,1.0,1,1.0,5.0,1,1.0,0,1,0.0,0,0.0,1,0.0,0
50,1,250.0,2,100.2,1,0,1,100.2,0,0,0,0,0.0,1,1.0,5.0,0,1.0,0,0,1.0,0,0.0,0,1.0,0
1,0,1.0,0,0.0,0,1,0,19.1,0,1,0,0,0.0,1,0.0,1.0,0,0.0,0,0,0.0,0,0.0,0,0.0,1
1,0,3.0,2,80.3,1,1,0,80.3,1,0,0,1,1.0,1,0.0,3.0,0,0.0,0,0,0.0,1,0.0,1,0.0,1
33,0,33.0,1,0.0,0,0,1,44.55,0,0,0,1,0.0,1,0.0,1.0,1,0.0,0,1,0.0,0,0.0,0,0.0,0
7,0,7.0,0,0.0,0,0,0,20.35,0,1,0,0,0.0,0,0.0,1.0,0,0.0,0,0,0.0,0,0.0,0,0.0,0
64,0,320.0,2,91.8,1,0,1,91.8,1,0,0,1,1.0,1,1.0,5.0,0,0.0,1,0,0.0,0,1.0,1,0.0,0
